,classif,cap_shape,cap_surface,cap_colour,bruises,odor,gill_attach,gill_space,gill_size,gill_color,stalk_shape,stalk_surf_above_ring,stalk_surf_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat
4950,Poisonous,f,s,Buff,Bruises,Foul,f,Close,Broad,White,t,Fibrous,f,White,White,p,w,o,Pendant,Chocolate,Several,Urban
4951,Etable,f,s,Buff,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Evanescent,White,Clustered,Waste
4952,Poisonous,f,s,White,Bruises,Foul,f,Close,Broad,White,t,Fibrous,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
4953,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Solitary,Paths
4954,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Paths
4955,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Paths
4956,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Solitary,Grasses
4957,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Woods
4958,Poisonous,x,s,Buff,Bruises,Foul,f,Close,Broad,Chocolate,t,Smooth,s,White,White,p,w,o,Pendant,Chocolate,Several,Urban
4959,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Solitary,Paths
4960,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Pink,Brown,p,w,o,Large,Chocolate,Solitary,Woods
4961,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Solitary,Grasses
4962,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Solitary,Woods
4963,Poisonous,f,s,Gray,Bruises,Foul,f,Close,Broad,Pink,t,Smooth,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
4964,Etable,f,s,Buff,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,Red,p,w,t,Evanescent,White,Clustered,Waste
4965,Etable,x,s,Pink,Bruises,None,f,Close,Broad,White,e,Smooth,s,Red,Red,p,w,t,Evanescent,White,Clustered,Waste
4966,Etable,k,s,Brown,Bruises,None,f,Close,Broad,Red,e,Smooth,s,White,White,p,w,t,Evanescent,White,Clustered,Waste
4967,Poisonous,f,y,Pink,Bruises,None,f,Close,Broad,Gray,e,Smooth,s,White,White,p,w,t,Pendant,Green,Several,Grasses
4968,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Several,Paths
4969,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Paths
4970,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Several,Grasses
4971,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Solitary,Woods
4972,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Solitary,Paths
4973,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Several,Woods
4974,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Woods
4975,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Woods
4976,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Grasses
4977,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Brown,p,w,o,Large,Chocolate,Solitary,Grasses
4978,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Several,Woods
4979,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Solitary,Paths
4980,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Brown,p,w,o,Large,Chocolate,Several,Grasses
4981,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Woods
4982,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Several,Paths
4983,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Solitary,Paths
4984,Etable,f,y,Purple,No,None,f,Close,Narrow,White,e,Smooth,f,White,White,p,w,o,Flaring,Chocolate,Solitary,Woods
4985,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Grasses
4986,Poisonous,x,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,s,White,Pink,p,w,o,Evanescent,White,Several,Leaves
4987,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Brown,p,w,o,Large,Chocolate,Several,Grasses
4988,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Solitary,Paths
4989,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Grasses
4990,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Woods
4991,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Solitary,Woods
4992,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Several,Paths
4993,Etable,f,s,Buff,Bruises,None,f,Close,Broad,Red,e,Smooth,s,White,White,p,w,t,Evanescent,White,Clustered,Waste
4994,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Solitary,Paths
4995,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Several,Woods
4996,Etable,x,s,Brown,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,Red,p,w,t,Evanescent,White,Clustered,Waste
4997,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Solitary,Paths
4998,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Several,Woods
4999,Poisonous,x,y,Brown,No,Foul,f,Close,Narrow,Buff,t,Silky,k,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
5000,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Woods
5001,Poisonous,x,y,Brown,No,None,f,Close,Narrow,White,e,Silky,y,White,Brown,p,w,o,Evanescent,White,Several,Woods
5002,Poisonous,b,s,Buff,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,Green,Several,Grasses
5003,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Several,Woods
5004,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Solitary,Woods
5005,Etable,f,y,Purple,No,None,f,Close,Narrow,Purple,e,Smooth,f,White,White,p,w,o,Flaring,Chocolate,Solitary,Woods
5006,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Grasses
5007,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Grasses
5008,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Solitary,Grasses
5009,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Woods
5010,Etable,x,y,Red,Bruises,None,f,Close,Broad,White,e,Smooth,s,Red,White,p,w,t,Evanescent,White,Clustered,Waste
5011,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Several,Grasses
5012,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Several,Grasses
5013,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Paths
5014,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Several,Paths
5015,Etable,k,s,Buff,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,Red,p,w,t,Evanescent,White,Clustered,Waste
5016,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Solitary,Woods
5017,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Paths
5018,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Woods
5019,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Several,Paths
5020,Poisonous,f,s,White,Bruises,Foul,f,Close,Broad,Chocolate,t,Smooth,f,White,White,p,w,o,Pendant,Chocolate,Several,Urban
5021,Poisonous,x,s,Gray,No,Creosote,f,Close,Narrow,Pink,e,Smooth,s,White,White,p,w,o,Pendant,Brown,Several,Woods
5022,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Solitary,Woods
5023,Etable,f,y,Purple,No,None,f,Close,Narrow,Pink,e,Smooth,f,White,White,p,w,o,Flaring,Chocolate,Several,Woods
5024,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Solitary,Woods
5025,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Solitary,Woods
5026,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Several,Grasses
5027,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Several,Paths
5028,Poisonous,x,s,Gray,Bruises,Foul,f,Close,Broad,Pink,t,Fibrous,s,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5029,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Brown,p,w,o,Large,Chocolate,Solitary,Woods
5030,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Pink,Brown,p,w,o,Large,Chocolate,Solitary,Paths
5031,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Solitary,Woods
5032,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Several,Woods
5033,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Several,Grasses
5034,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Solitary,Woods
5035,Poisonous,x,f,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Solitary,Grasses
5036,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Brown,p,w,o,Large,Chocolate,Solitary,Paths
5037,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Grasses
5038,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Solitary,Woods
5039,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Paths
5040,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Several,Paths
5041,Poisonous,x,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Leaves
5042,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Solitary,Paths
5043,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Several,Paths
5044,Poisonous,f,s,Buff,Bruises,Foul,f,Close,Broad,White,t,Fibrous,s,White,White,p,w,o,Pendant,Chocolate,Several,Grasses
5045,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Several,Woods
5046,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Paths
5047,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Solitary,Paths
5048,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Several,Woods
5049,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Solitary,Woods
5050,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Woods
5051,Poisonous,x,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Leaves
5052,Etable,k,y,Buff,Bruises,None,f,Close,Broad,Red,e,Smooth,s,Red,White,p,w,t,Evanescent,White,Clustered,Waste
5053,Etable,f,y,Buff,Bruises,None,f,Close,Broad,White,e,Smooth,s,Red,White,p,w,t,Evanescent,White,Clustered,Waste
5054,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Solitary,Woods
5055,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Paths
5056,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Solitary,Grasses
5057,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Grasses
5058,Poisonous,x,s,Buff,Bruises,Foul,f,Close,Broad,White,t,Smooth,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5059,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Several,Paths
5060,Poisonous,x,s,White,Bruises,Foul,f,Close,Broad,Pink,t,Fibrous,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5061,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Several,Paths
5062,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Paths
5063,Poisonous,x,s,White,Bruises,Foul,f,Close,Broad,Pink,t,Smooth,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5064,Poisonous,f,s,Buff,Bruises,Foul,f,Close,Broad,Pink,t,Fibrous,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Grasses
5065,Poisonous,x,s,White,Bruises,Foul,f,Close,Broad,Chocolate,t,Fibrous,s,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5066,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Solitary,Woods
5067,Poisonous,f,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Solitary,Paths
5068,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Several,Grasses
5069,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Several,Paths
5070,Etable,x,y,White,No,None,f,Close,Narrow,Purple,e,Smooth,f,White,White,p,w,o,Flaring,Chocolate,Solitary,Woods
5071,Etable,x,s,Red,Bruises,None,f,Close,Broad,Red,e,Smooth,s,White,White,p,w,t,Evanescent,White,Clustered,Waste
5072,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Several,Grasses
5073,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Several,Grasses
5074,Poisonous,x,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Silky,s,Pink,White,p,w,o,Evanescent,White,Several,Leaves
5075,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Several,Paths
5076,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Solitary,Paths
5077,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Brown,p,w,o,Large,Chocolate,Several,Paths
5078,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Woods
5079,Etable,f,f,Red,Bruises,None,f,Close,Broad,Brown,t,Smooth,s,Gray,White,p,w,o,Pendant,Brown,Solitary,Woods
5080,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Solitary,Grasses
5081,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Several,Woods
5082,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Several,Paths
5083,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Solitary,Grasses
5084,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Solitary,Paths
5085,Poisonous,k,f,Yellow,No,None,f,Close,Narrow,White,e,Silky,y,White,Brown,p,w,o,Evanescent,White,Several,Woods
5086,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Solitary,Grasses
5087,Etable,k,f,Cinnamon,No,None,f,Crowded,Narrow,White,e,Fibrous,s,White,Brown,p,w,o,Evanescent,White,Several,Leaves
5088,Poisonous,f,f,Gray,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Paths
5089,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Brown,Pink,p,w,o,Large,Chocolate,Solitary,Paths
5090,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Woods
5091,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Several,Paths
5092,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Several,Grasses
5093,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Chocolate,e,Silky,k,Pink,Brown,p,w,o,Large,Chocolate,Several,Woods
5094,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Solitary,Woods
5095,Poisonous,f,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Paths
5096,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Buff,p,w,o,Large,Chocolate,Solitary,Woods
5097,Poisonous,b,y,Pink,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,White,p,w,t,Pendant,Green,Several,Grasses
5098,Etable,k,y,Pink,Bruises,None,f,Close,Broad,Red,e,Smooth,s,White,White,p,w,t,Evanescent,White,Clustered,Waste
5099,Poisonous,x,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Buff,p,w,o,Large,Chocolate,Several,Paths
5100,Poisonous,x,f,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Pink,p,w,o,Large,Chocolate,Several,Grasses
5101,Etable,k,y,Buff,Bruises,None,f,Close,Broad,Red,e,Smooth,s,White,Red,p,w,t,Evanescent,White,Clustered,Waste
5102,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Solitary,Woods
5103,Poisonous,x,s,White,Bruises,Foul,f,Close,Broad,Pink,t,Smooth,s,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5104,Poisonous,x,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Paths
5105,Poisonous,x,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Smooth,k,White,White,p,w,o,Evanescent,White,Several,Woods
5106,Poisonous,x,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,k,White,White,p,w,o,Evanescent,White,Several,Paths
5107,Poisonous,f,g,White,Bruises,None,f,Crowded,Narrow,White,e,Smooth,s,White,White,p,w,o,Pendant,White,Clustered,Leaves
5108,Poisonous,x,s,Gray,Bruises,Foul,f,Close,Broad,Pink,t,Fibrous,s,White,White,p,w,o,Pendant,Chocolate,Several,Urban
5109,Etable,f,y,Cinnamon,No,None,f,Crowded,Narrow,White,e,Fibrous,s,White,Brown,p,w,o,Evanescent,White,Several,Leaves
5110,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Pink,e,Silky,k,Pink,Buff,p,w,o,Large,Chocolate,Solitary,Grasses
5111,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Gray,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Several,Woods
5112,Poisonous,f,y,Yellow,No,Foul,f,Close,Broad,Pink,e,Silky,k,Buff,Pink,p,w,o,Large,Chocolate,Solitary,Paths
5113,Etable,f,y,Pink,Bruises,None,f,Close,Broad,White,e,Smooth,s,White,Red,p,w,t,Evanescent,White,Clustered,Waste
5114,Poisonous,x,s,Buff,Bruises,Foul,f,Close,Broad,White,t,Fibrous,s,White,White,p,w,o,Pendant,Chocolate,Several,Grasses
5115,Poisonous,x,s,Gray,Bruises,Foul,f,Close,Broad,Chocolate,t,Smooth,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Grasses
5116,Poisonous,x,y,Red,No,Fishy,f,Close,Narrow,Buff,t,Silky,s,Pink,Pink,p,w,o,Evanescent,White,Several,Paths
5117,Etable,k,y,Cinnamon,No,None,f,Crowded,Narrow,White,e,Smooth,f,White,Brown,p,w,o,Evanescent,White,Several,Leaves
5118,Poisonous,x,s,White,Bruises,Foul,f,Close,Broad,White,t,Smooth,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5119,Poisonous,x,s,White,Bruises,Foul,f,Close,Broad,Chocolate,t,Smooth,f,White,White,p,w,o,Pendant,Chocolate,Several,Grasses
5120,Poisonous,f,s,Buff,Bruises,Foul,f,Close,Broad,White,t,Smooth,f,White,White,p,w,o,Pendant,Chocolate,Several,Urban
5121,Poisonous,f,s,Buff,Bruises,Foul,f,Close,Broad,Pink,t,Smooth,s,White,White,p,w,o,Pendant,Chocolate,Several,Grasses
5122,Etable,k,y,Cinnamon,No,None,f,Crowded,Narrow,White,e,Fibrous,s,White,Brown,p,w,o,Evanescent,White,Several,Leaves
5123,Poisonous,x,y,Gray,No,Foul,f,Close,Broad,Gray,e,Silky,k,Brown,Brown,p,w,o,Large,Chocolate,Several,Woods
5124,Poisonous,f,s,White,Bruises,Foul,f,Close,Broad,Chocolate,t,Fibrous,f,White,White,p,w,o,Pendant,Chocolate,Several,Grasses
5125,Poisonous,f,s,Gray,Bruises,Foul,f,Close,Broad,White,t,Smooth,s,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5126,Poisonous,c,g,White,Bruises,None,f,Crowded,Narrow,White,e,Smooth,s,White,White,p,w,o,Pendant,White,Clustered,Leaves
5127,Poisonous,x,s,Gray,Bruises,Foul,f,Close,Broad,Pink,t,Smooth,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5128,Poisonous,b,g,White,Bruises,None,f,Crowded,Narrow,White,e,Smooth,s,White,White,p,w,o,Pendant,White,Clustered,Leaves
5129,Poisonous,x,s,Buff,Bruises,Foul,f,Close,Broad,Pink,t,Smooth,s,White,White,p,w,o,Pendant,Chocolate,Several,Grasses
5130,Poisonous,f,s,White,Bruises,Foul,f,Close,Broad,Chocolate,t,Fibrous,f,White,White,p,w,o,Pendant,Chocolate,Scattered,Urban
5131,Poisonous,b,f,Yellow,No,None,f,Close,Narrow,White,e,Silky,y,White,Yellow,p,w,o,Evanescent,White,Several,Woods
5132,Poisonous,x,y,Brown,No,Spicy,f,Close,Narrow,Buff,t,Smooth,s,White,Pink,p,w,o,Evanescent,White,Several,Woods
5133,Poisonous,x,y,Brown,No,Fishy,f,Close,Narrow,Buff,t,Silky,s,Pink,Pink,p,w,o,Evanescent,White,Several,Woods
